COMPLAINT_NUMBER,MEDIA_FILE_TYPE,IPRA_PORTAL_LABEL,IPRA_URL
1075770,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262611608&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1075770,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262616389&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1075770,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262616387&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1075770,DOCUMENT,Arrest Report (Cockerham),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1075770-CHI-R-00000868.pdf
1075770,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/06/AC-Log1075770-OCIR-1.pdf
1075770,DOCUMENT,Officer's Battery Report (Babicz),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1075770-CHI-R-00000869.pdf
1075770,DOCUMENT,Tactical Response Report (Babicz),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1075770-CHI-R-00000872.pdf
1075866,DOCUMENT,Arrest Report (Pouncy),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1075866-arrest-report.pdf
1075866,DOCUMENT,Original Case Incident Report 1 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1075866-OCIR-1-of-2.pdf
1075866,DOCUMENT,Original Case Incident Report 2 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1075866-case-rpt-hw-426-482.pdf
1075866,DOCUMENT,Officer's Battery Report (Ford),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1075866-obr-ford.pdf
1075866,DOCUMENT,Tactical Response Report (Ford),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1075866-trr-ford.pdf
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656385&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656393&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656396&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656406&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656407&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656412&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656415&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656421&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656424&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656431&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656437&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263656451&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076072,DOCUMENT,Officer's Battery Report (Abdallah),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076072-CHI-R-00000886.pdf
1076072,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076072-CHI-R-00000890.pdf
1076072,DOCUMENT,Tactical Response Report (Abdallah),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076072-CHI-R-00000891.pdf
1076081,VIDEO,Video Clip,https://player.vimeo.com/video/165538376
1076081,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262462590&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076081,DOCUMENT,Arrest Report (McSwain),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000892.pdf
1076081,DOCUMENT,Officer's Battery Report (Brownfield),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000893.pdf
1076081,DOCUMENT,Original Case Incident Repor,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000902.pdf
1076081,DOCUMENT,Officer's Battery Report (Bush),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000894.pdf
1076081,DOCUMENT,Officer's Battery Report (Fahey),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000895.pdf
1076081,DOCUMENT,Officer's Battery Report (Kelyana),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000896.pdf
1076081,DOCUMENT,Officer's Battery Report (Martin),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000897.pdf
1076081,DOCUMENT,Officer's Battery Report (Pacino),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000898.pdf
1076081,DOCUMENT,Officer's Battery Report (Roberts),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000899.pdf
1076081,DOCUMENT,Officer's Battery Report (Schaffer),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000900.pdf
1076081,DOCUMENT,Tactical Response Report (Brownfield),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000903.pdf
1076081,DOCUMENT,Tactical Response Report (Bush),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000904.pdf
1076081,DOCUMENT,Tactical Response Report (Fahey),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000905.pdf
1076081,DOCUMENT,Tactical Response Report (Kelyana),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000906.pdf
1076081,DOCUMENT,Tactical Response Report (Martin),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000907.pdf
1076081,DOCUMENT,Tactical Response Report (Pacino),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000908.pdf
1076081,DOCUMENT,Tactical Response Report (Roberts),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000909.pdf
1076081,DOCUMENT,Tactical Response Report (Schaffer),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076081-CHI-R-00000910.pdf
1076204,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263660579&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076204,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263660587&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076204,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263660592&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076204,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263660597&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076204,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263660603&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076204,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263660612&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076204,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263660621&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076204,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263660628&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076204,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/263660632&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076204,DOCUMENT,Arrest Report (Villanueva),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076204-CHI-R-00000916.pdf
1076204,DOCUMENT,Original Case Incident Report 1 of 3,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076204-CHI-R-00000922.pdf
1076204,DOCUMENT,Original Case Incident Report 2 of 3,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076204-CHI-R-00000923.pdf
1076204,DOCUMENT,Original Case Incident Report 3 of 3,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076204-CHI-R-00000924.pdf
1076204,DOCUMENT,Officer's Battery Report (Mikhail),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076204-CHI-R-00000917.pdf
1076204,DOCUMENT,Tactical Response Report (Mikhail),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076204-CHI-R-00000925.pdf
1076214,VIDEO,Video Clip,https://player.vimeo.com/video/169292465
1076214,VIDEO,Video Clip,https://player.vimeo.com/video/165214028
1076214,VIDEO,Video Clip,https://player.vimeo.com/video/166891368
1076214,VIDEO,Video Clip,https://player.vimeo.com/video/166891348
1076214,VIDEO,Video Clip,https://player.vimeo.com/video/169287308
1076214,VIDEO,Video Clip,https://player.vimeo.com/video/169289930
1076214,VIDEO,Video Clip,https://player.vimeo.com/video/169291399
1076214,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262462577&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076214,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262462572&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076214,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262462565&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076214,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076241-CHI-R-00000930.pdf
1076214,DOCUMENT,Tactical Response Report (McAndrew),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076241-CHI-R-00000932.pdf
1076214,DOCUMENT,Tactical Response Report (Corona),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/CHI-R-00000931.pdf
1076216,VIDEO,WARNING: GRAPHIC CONTENT.  Incident begins approximately 7 minutes and 40 seconds into this video.,https://player.vimeo.com/video/165214040
1076216,VIDEO,WARNING: GRAPHIC CONTENT.  Incident continues at the start of this video.,https://player.vimeo.com/video/165214039
1076216,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262462584&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076216,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/266259769&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076216,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/266260366&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076216,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/266260169&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076216,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/266259777&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076216,DOCUMENT,Arrest Report (Hussain),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076216-CHI-R-00000933.pdf
1076216,DOCUMENT,Original Case Incident Report 1 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076216-CHI-R-00000935.pdf
1076216,DOCUMENT,Original Case Incident Report 2 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076216-CHI-R-00000936.pdf
1076216,DOCUMENT,Tactical Response Report (Heerdt),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076216-CHI-R-00000937.pdf
1076261,VIDEO,Video Clip,https://player.vimeo.com/video/165219209
1076261,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262448072&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076261,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262448068&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076261,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262448066&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076261,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262448062&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076261,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262448059&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076261,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262462553&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076261,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262462547&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076261,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/262462544&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1076261,DOCUMENT,Arrest Report (Hamilton),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076261-CHI-R-00000944.pdf
1076261,DOCUMENT,Arrest Report (Lewis),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076261-CHI-R-00000945.pdf
1076261,DOCUMENT,Original Case Incident Report 1 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076261-CHI-R-00000951.pdf
1076261,DOCUMENT,Original Case Incident Report 2 of 2,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076261-CHI-R-00000952.pdf
1076261,DOCUMENT,Officer's Battery Report (Farias),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076261-CHI-R-00000946.pdf
1076261,DOCUMENT,Officer's Battery Report (Glowacki),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076261-CHI-R-00000947.pdf
1076261,DOCUMENT,Officer's Battery Report (Rangel),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/05/Log1076261-CHI-R-00000948.pdf
